agent_id,episode_id,training_step,success,end_reason,mean_goal_velocity,goal_velocity_variance,goal_velocity_acceleration_variance,goal_velocity_jerk,rotation_variance,action_entropy,repeated_action_ratio,policy_smoothness,control_samples,mean_angular_speed
Agent,2353,2128208,1,goal,-0.1416,0.8013,0.0231,0.0149,0.0000,1.7974,0.8732,2.6744,347.0000,0.0000
Agent,2354,2128498,1,goal,0.2773,5.3589,0.3829,0.1226,0.0000,1.6928,0.9034,3.1481,290.0000,0.0000
Agent,2355,2128673,1,goal,0.8282,13.0908,2.8398,0.2682,0.0000,1.4784,0.9200,2.5385,175.0000,0.0000
Agent,2356,2128710,1,goal,1.2461,20.3246,5.1235,0.7430,0.0000,0.2103,0.9459,1.0000,37.0000,0.0000
Agent,2357,2128972,1,goal,0.7517,42.4377,1.9170,0.3697,0.0000,1.2790,0.9122,2.7727,262.0000,0.0000
Agent,2358,2129048,1,goal,3.6500,36.8802,3.7725,0.4569,0.0000,1.3015,0.8947,3.5714,76.0000,0.0000
Agent,2359,2134048,0,timeout,-0.1048,2.3245,0.1568,0.0157,0.0000,1.6644,0.8858,2.9140,5000.0000,0.0000
Agent,2360,2134098,1,goal,3.3695,37.0683,5.8096,0.7220,0.0000,0.8200,0.9400,3.5000,50.0000,0.0000
Agent,2361,2134269,1,goal,1.0038,6.8963,0.5308,0.1632,0.0000,1.4954,0.9006,2.1875,171.0000,0.0000
Agent,2362,2134297,1,goal,10.7751,85.9322,7.6209,1.0712,0.0000,0.1541,0.9286,1.0000,28.0000,0.0000
Agent,2363,2134359,1,goal,2.8049,26.8124,3.1459,0.4542,0.0000,1.1385,0.8871,2.5000,62.0000,0.0000
Agent,2364,2134408,1,goal,2.3118,23.1039,5.4899,0.6893,0.0000,0.7080,0.9388,3.5000,49.0000,0.0000
Agent,2365,2134467,1,goal,1.9004,35.7152,4.9638,0.5818,0.0000,0.7741,0.9492,2.5000,59.0000,0.0000
Agent,2366,2134994,1,goal,-0.1066,44.9703,1.5402,0.2472,0.0000,1.1832,0.9184,2.8095,527.0000,0.0000
Agent,2367,2135157,1,goal,0.9965,13.4748,2.0094,0.3966,0.0000,1.4364,0.8957,3.3125,163.0000,0.0000
Agent,2368,2135308,1,goal,2.7114,48.0071,2.2180,0.2524,0.0000,1.3794,0.9272,3.1000,151.0000,0.0000
Agent,2369,2135478,1,goal,0.6144,8.9702,1.3405,0.3079,0.0000,1.2480,0.9235,2.2500,170.0000,0.0000
Agent,2370,2135560,1,goal,3.1654,35.2561,5.0734,0.5084,0.0000,1.3283,0.8780,2.1111,82.0000,0.0000
Agent,2371,2136197,1,goal,0.5882,33.8989,1.0685,0.2276,0.0000,1.5860,0.9152,2.8491,637.0000,0.0000
Agent,2372,2137051,1,goal,0.4082,23.9396,0.3024,0.1080,0.0000,1.5583,0.9075,2.6282,854.0000,0.0000
Agent,2373,2137400,1,goal,0.4069,68.6497,2.9642,0.4558,0.0000,1.1567,0.9198,2.7778,349.0000,0.0000
Agent,2374,2137823,1,goal,0.8067,50.7492,1.7651,0.3506,0.0000,1.4500,0.9220,2.7813,423.0000,0.0000
Agent,2375,2138262,1,goal,0.6192,54.4113,1.2369,0.2834,0.0000,1.2671,0.9089,2.5385,439.0000,0.0000
Agent,2376,2138521,1,goal,-0.3573,3.0780,0.0426,0.0146,0.0000,1.6759,0.8803,2.9000,259.0000,0.0000
Agent,2377,2138726,1,goal,0.6340,22.2008,1.1009,0.1449,0.0000,1.6263,0.9220,2.0667,205.0000,0.0000
Agent,2378,2138969,1,goal,1.4215,73.3727,2.1345,0.3090,0.0000,0.8023,0.9465,2.0833,243.0000,0.0000
Agent,2379,2139041,1,goal,3.2520,35.5868,3.2327,0.4364,0.0000,1.4725,0.8472,3.3000,72.0000,0.0000
Agent,2380,2139253,1,goal,1.3759,105.6278,1.6045,0.3070,0.0000,1.5075,0.9057,3.2105,212.0000,0.0000
Agent,2381,2139496,1,goal,0.3121,5.4188,0.6440,0.1899,0.0000,1.5897,0.9012,2.6522,243.0000,0.0000
Agent,2382,2139688,1,goal,0.7295,3.6974,0.7395,0.1783,0.0000,1.7279,0.8906,2.2500,192.0000,0.0000
Agent,2383,2139793,1,goal,3.8322,75.6385,3.8008,0.3848,0.0000,1.4675,0.8952,2.9000,105.0000,0.0000
Agent,2384,2144793,0,timeout,-0.0800,0.7777,0.0624,0.0163,0.0000,0.4448,0.9854,2.7639,5000.0000,0.0000
Agent,2385,2144894,1,goal,0.8252,8.5538,1.4456,0.2530,0.0000,1.2344,0.9406,2.6000,101.0000,0.0000
Agent,2386,2145496,1,goal,0.3248,44.3035,0.8435,0.1477,0.0000,1.6447,0.8854,2.5147,602.0000,0.0000
Agent,2387,2145642,1,goal,2.3597,57.4738,1.9505,0.2464,0.0000,1.2754,0.9384,2.6250,146.0000,0.0000
Agent,2388,2150642,0,timeout,0.0104,0.1419,0.0195,0.0047,0.0000,1.7205,0.8734,2.8038,5000.0000,0.0000
Agent,2389,2150875,1,goal,1.0649,75.1141,2.9300,0.5263,0.0000,1.5206,0.9056,2.5714,233.0000,0.0000
Agent,2390,2150989,1,goal,-0.9568,11.3792,0.3357,0.0774,0.0000,1.3426,0.8947,1.9091,114.0000,0.0000
Agent,2391,2155989,0,timeout,-0.1841,2.4399,0.1927,0.0292,0.0000,0.3470,0.9838,2.9125,5000.0000,0.0000
Agent,2392,2156356,1,goal,0.3378,48.9810,1.7959,0.3007,0.0000,1.1438,0.9128,2.6774,367.0000,0.0000
Agent,2393,2156432,1,goal,2.1281,42.4741,5.9304,0.5669,0.0000,1.2489,0.9079,2.8333,76.0000,0.0000
Agent,2394,2156599,1,goal,0.0397,8.2494,1.6263,0.3200,0.0000,1.6958,0.9281,3.1818,167.0000,0.0000
Agent,2395,2156648,1,goal,2.4193,39.5869,9.5444,0.9396,0.0000,1.2495,0.8776,3.4000,49.0000,0.0000
Agent,2396,2156756,1,goal,1.4307,11.0959,1.3497,0.3592,0.0000,1.4921,0.8889,2.8182,108.0000,0.0000
Agent,2397,2156976,1,goal,-0.0205,0.1706,0.0644,0.0282,0.0000,1.8080,0.8909,2.6522,220.0000,0.0000
Agent,2398,2157026,1,goal,2.1249,20.3066,5.0235,0.6572,0.0000,0.8596,0.9400,3.5000,50.0000,0.0000
Agent,2399,2157100,1,goal,1.8693,36.4184,3.8934,0.4580,0.0000,1.2080,0.9324,3.7500,74.0000,0.0000
Agent,2400,2157226,1,goal,1.9537,30.1265,1.9802,0.2690,0.0000,1.5407,0.8968,2.2500,126.0000,0.0000
Agent,2401,2157378,1,goal,2.5046,35.2730,1.7975,0.2254,0.0000,1.7105,0.8816,2.4118,152.0000,0.0000
Agent,2402,2157675,1,goal,0.9532,51.9383,2.9882,0.4091,0.0000,1.3662,0.8990,1.9655,297.0000,0.0000
Agent,2403,2157736,1,goal,-1.4202,24.1871,1.5763,0.3254,0.0000,0.6368,0.9508,2.5000,61.0000,0.0000
Agent,2404,2157849,1,goal,0.5591,8.5948,0.6011,0.1584,0.0000,1.4734,0.9027,2.5000,113.0000,0.0000
Agent,2405,2158142,1,goal,0.8904,29.8268,1.4262,0.2503,0.0000,1.7063,0.8942,3.2333,293.0000,0.0000
Agent,2406,2158256,1,goal,3.7263,56.2972,3.5270,0.4082,0.0000,1.3822,0.8684,2.0714,114.0000,0.0000
Agent,2407,2158313,1,goal,6.1135,59.1264,4.1145,0.5448,0.0000,1.2352,0.8947,3.8000,57.0000,0.0000
Agent,2408,2158383,1,goal,4.4456,63.3131,5.4391,0.5918,0.0000,1.3795,0.9143,2.2000,70.0000,0.0000
Agent,2409,2158633,1,goal,1.8650,28.7516,1.2151,0.1431,0.0000,1.6721,0.9120,2.5238,250.0000,0.0000
Agent,2410,2158750,1,goal,1.5050,23.6715,3.2214,0.4060,0.0000,1.4603,0.9060,3.3000,117.0000,0.0000
Agent,2411,2158909,1,goal,1.0754,22.2366,2.6377,0.4065,0.0000,1.3168,0.9245,2.4545,159.0000,0.0000
Agent,2412,2159045,1,goal,1.0472,18.5279,1.3889,0.3838,0.0000,1.2942,0.8971,2.6923,136.0000,0.0000
Agent,2413,2159129,1,goal,-0.2940,3.6134,0.6598,0.2519,0.0000,1.3210,0.9286,3.0000,84.0000,0.0000
Agent,2414,2159162,1,goal,3.0981,22.0539,5.8565,0.8845,0.0000,0.6452,0.9091,1.5000,33.0000,0.0000
Agent,2415,2159203,1,goal,7.3518,83.7446,7.0863,0.8871,0.0000,1.0285,0.9024,3.6667,41.0000,0.0000
Agent,2416,2160840,1,goal,0.0308,17.7702,0.8899,0.1185,0.0000,1.6877,0.9084,2.6107,1637.0000,0.0000
Agent,2417,2162378,1,goal,0.0960,11.7266,0.7557,0.0852,0.0000,1.1412,0.9324,2.7670,1538.0000,0.0000
Agent,2418,2162479,1,goal,-0.2794,9.8746,1.4274,0.2301,0.0000,1.3550,0.9109,2.8750,101.0000,0.0000
Agent,2419,2162964,1,goal,-0.3767,65.5470,1.8092,0.2629,0.0000,1.2536,0.9134,2.4634,485.0000,0.0000
Agent,2420,2163751,1,goal,0.3300,2.9435,0.1242,0.0470,0.0000,1.5583,0.8945,2.7439,787.0000,0.0000
Agent,2421,2163911,1,goal,3.2565,60.4005,1.8971,0.2308,0.0000,1.4890,0.9125,3.0000,160.0000,0.0000
Agent,2422,2164387,1,goal,0.5042,50.6349,0.7776,0.2123,0.0000,1.2837,0.9160,2.8974,476.0000,0.0000
Agent,2423,2164676,1,goal,-0.6311,42.8183,2.7905,0.3557,0.0000,1.6603,0.9100,2.5200,289.0000,0.0000
Agent,2424,2164764,1,goal,3.4475,46.5582,4.5455,0.4612,0.0000,0.9963,0.9545,2.3333,88.0000,0.0000
Agent,2425,2164836,1,goal,3.1418,34.9879,3.4222,0.4499,0.0000,1.2212,0.8889,3.0000,72.0000,0.0000
Agent,2426,2166032,1,goal,0.1505,20.8477,0.5048,0.0885,0.0000,1.7442,0.8821,2.8786,1196.0000,0.0000
Agent,2427,2166080,1,goal,5.3342,93.4542,10.5635,0.9686,0.0000,1.0294,0.8958,4.0000,48.0000,0.0000
Agent,2428,2166209,1,goal,0.6077,9.6049,1.2223,0.2045,0.0000,1.6725,0.8992,2.4167,129.0000,0.0000
Agent,2429,2166272,1,goal,1.7399,20.6556,4.7337,0.5814,0.0000,1.3119,0.9048,3.4000,63.0000,0.0000
Agent,2430,2166396,1,goal,1.6376,19.3542,1.2081,0.1951,0.0000,1.7159,0.8952,3.0833,124.0000,0.0000
Agent,2431,2166459,1,goal,6.6145,87.7861,4.3728,0.5574,0.0000,1.1417,0.9365,2.3333,63.0000,0.0000
Agent,2432,2166571,1,goal,1.9067,54.2030,3.0428,0.5408,0.0000,1.2468,0.9018,2.7000,112.0000,0.0000
Agent,2433,2166954,1,goal,0.2231,67.3169,2.5665,0.3675,0.0000,1.1335,0.9321,2.4400,383.0000,0.0000
Agent,2434,2167153,1,goal,0.0105,0.4946,0.2195,0.0704,0.0000,1.7250,0.8794,2.5652,199.0000,0.0000
Agent,2435,2167286,1,goal,0.2688,11.5061,2.1821,0.4079,0.0000,1.1988,0.9248,2.1111,133.0000,0.0000
Agent,2436,2167379,1,goal,2.5550,35.3765,2.9310,0.3659,0.0000,1.1522,0.9355,2.2000,93.0000,0.0000
Agent,2437,2167587,1,goal,0.2913,4.0435,0.4658,0.1869,0.0000,1.4620,0.9231,2.2000,208.0000,0.0000
Agent,2438,2167679,1,goal,2.5008,32.4099,3.3897,0.3866,0.0000,1.0538,0.9565,2.3333,92.0000,0.0000
Agent,2439,2167829,1,goal,1.9822,51.5210,1.2127,0.3518,0.0000,1.1789,0.8933,2.7333,150.0000,0.0000
Agent,2440,2167888,1,goal,4.8410,49.9006,2.4307,0.4278,0.0000,1.2810,0.9153,2.2500,59.0000,0.0000
Agent,2441,2167982,1,goal,2.2269,13.0384,1.4294,0.3573,0.0000,1.3253,0.8936,2.5556,94.0000,0.0000
Agent,2442,2168192,1,goal,1.6146,38.9223,1.9651,0.2680,0.0000,1.5977,0.9429,3.0000,210.0000,0.0000
Agent,2443,2168511,1,goal,1.1413,39.7593,1.6345,0.3872,0.0000,1.3216,0.9060,2.8621,319.0000,0.0000
Agent,2444,2168706,1,goal,3.2325,60.3146,1.5800,0.1881,0.0000,1.5778,0.9026,2.9444,195.0000,0.0000
Agent,2445,2168864,1,goal,-0.0692,3.9044,0.3500,0.0891,0.0000,1.6062,0.8734,2.6842,158.0000,0.0000
Agent,2446,2169476,1,goal,0.4083,41.7438,0.9323,0.1790,0.0000,1.3386,0.9265,2.4773,612.0000,0.0000
Agent,2447,2169519,1,goal,4.2787,59.2830,9.4589,0.9902,0.0000,0.6568,0.9070,2.3333,43.0000,0.0000
Agent,2448,2169600,1,goal,-0.3128,22.2699,2.0567,0.3203,0.0000,0.9557,0.9506,2.3333,81.0000,0.0000
Agent,2449,2169722,1,goal,0.8950,12.3296,0.8249,0.1679,0.0000,1.5425,0.8852,2.4615,122.0000,0.0000
Agent,2450,2170129,1,goal,0.9022,42.6933,1.2194,0.1447,0.0000,1.0771,0.9509,2.5789,407.0000,0.0000
Agent,2451,2170596,1,goal,0.0360,60.5149,1.5128,0.2919,0.0000,1.4702,0.9336,2.9667,467.0000,0.0000
Agent,2452,2170834,1,goal,0.8838,11.4827,1.3546,0.2490,0.0000,1.7459,0.8992,3.0000,238.0000,0.0000
Agent,2453,2171476,1,goal,0.3734,40.0813,0.7374,0.1352,0.0000,1.7056,0.8816,2.6267,642.0000,0.0000
Agent,2454,2171748,1,goal,0.8649,6.5333,0.2950,0.0786,0.0000,1.6797,0.9081,3.0000,272.0000,0.0000
Agent,2455,2171941,1,goal,2.5278,50.1147,2.4411,0.2385,0.0000,1.5107,0.9119,2.5625,193.0000,0.0000
Agent,2456,2172057,1,goal,0.1804,1.4069,0.6353,0.1502,0.0000,1.3838,0.9052,3.3000,116.0000,0.0000
Agent,2457,2172100,1,goal,8.3620,59.4088,5.0591,0.9828,0.0000,0.7761,0.9070,2.3333,43.0000,0.0000
Agent,2458,2172130,1,goal,8.6864,77.1202,11.3895,1.3105,0.0000,0.0000,0.9667,0.0000,30.0000,0.0000
Agent,2459,2172248,1,goal,0.9930,8.1077,1.3761,0.2255,0.0000,1.6192,0.8559,2.7500,118.0000,0.0000
Agent,2460,2172316,1,goal,-0.9511,52.4258,2.5631,0.4337,0.0000,0.8319,0.9265,2.2500,68.0000,0.0000
Agent,2461,2177316,0,timeout,-0.0747,1.4498,0.1167,0.0179,0.0000,1.7829,0.8882,2.8315,5000.0000,0.0000
Agent,2462,2177487,1,goal,1.5071,14.5358,0.3559,0.1462,0.0000,1.6034,0.9006,2.5625,171.0000,0.0000
Agent,2463,2177563,1,goal,4.8011,42.0991,1.5114,0.2710,0.0000,1.4194,0.9211,2.2000,76.0000,0.0000
Agent,2464,2177617,1,goal,7.3842,66.9062,5.5070,0.6481,0.0000,1.0578,0.8889,3.4000,54.0000,0.0000
Agent,2465,2177865,1,goal,0.6345,76.9854,3.2261,0.4209,0.0000,1.5891,0.9194,2.6842,248.0000,0.0000
Agent,2466,2177944,1,goal,0.8282,9.7251,2.7486,0.3759,0.0000,0.9517,0.9620,2.5000,79.0000,0.0000
Agent,2467,2180592,1,goal,-0.0280,9.9520,0.2292,0.0383,0.0000,1.6704,0.8863,2.8633,2648.0000,0.0000
Agent,2468,2180778,1,goal,1.1343,14.3621,0.6283,0.1830,0.0000,1.6067,0.8978,2.5556,186.0000,0.0000
Agent,2469,2180895,1,goal,3.3217,47.7249,4.7038,0.5450,0.0000,1.5424,0.8974,2.4545,117.0000,0.0000
Agent,2470,2181461,1,goal,0.2796,47.5724,1.6619,0.2032,0.0000,1.4172,0.9223,2.4186,566.0000,0.0000
Agent,2471,2181938,1,goal,-0.0265,1.6550,0.2691,0.0694,0.0000,0.8583,0.9686,2.6429,477.0000,0.0000
Agent,2472,2186938,0,timeout,-0.0263,0.9300,0.0712,0.0129,0.0000,0.2439,0.9898,2.6200,5000.0000,0.0000
Agent,2473,2187490,1,goal,0.7474,40.1436,0.7075,0.1265,0.0000,1.5624,0.9167,3.0000,552.0000,0.0000
Agent,2474,2188470,1,goal,0.3469,29.8236,1.2645,0.2167,0.0000,1.6587,0.9051,2.8804,980.0000,0.0000
Agent,2475,2188644,1,goal,3.1375,52.1892,2.0530,0.2197,0.0000,1.5289,0.9195,2.8462,174.0000,0.0000
Agent,2476,2188992,1,goal,-0.4733,15.2105,1.6120,0.2030,0.0000,1.4047,0.9282,2.7083,348.0000,0.0000
Agent,2477,2189236,1,goal,1.3748,96.5228,3.1421,0.3452,0.0000,1.4153,0.9098,2.7143,244.0000,0.0000
Agent,2478,2189334,1,goal,3.4097,47.9580,4.4341,0.4364,0.0000,1.3890,0.9286,3.8333,98.0000,0.0000
Agent,2479,2189481,1,goal,-0.2780,21.8214,1.0619,0.1712,0.0000,1.4804,0.9252,3.1000,147.0000,0.0000
Agent,2480,2189571,1,goal,2.3804,24.4642,2.3840,0.3375,0.0000,1.7120,0.8889,3.0000,90.0000,0.0000
Agent,2481,2190266,1,goal,0.3405,17.4233,0.5628,0.1072,0.0000,1.4844,0.9295,2.5625,695.0000,0.0000
Agent,2482,2190509,1,goal,-0.7158,3.5988,0.0547,0.0301,0.0000,1.6542,0.8971,2.4583,243.0000,0.0000
Agent,2483,2190727,1,goal,-0.4288,33.3811,2.8770,0.3611,0.0000,1.4466,0.9174,2.6471,218.0000,0.0000
Agent,2484,2190915,1,goal,3.4335,80.0349,1.4307,0.2372,0.0000,1.5544,0.9362,2.4545,188.0000,0.0000
Agent,2485,2190948,1,goal,5.4811,46.9069,9.3397,1.1122,0.0000,0.0000,0.9697,0.0000,33.0000,0.0000
Agent,2486,2191033,1,goal,5.3944,79.6458,4.3822,0.4753,0.0000,1.0846,0.9529,2.3333,85.0000,0.0000
Agent,2487,2191220,1,goal,0.0953,2.4851,0.5111,0.1766,0.0000,1.4802,0.8717,2.4783,187.0000,0.0000
Agent,2488,2191306,1,goal,2.8251,19.8193,2.3546,0.4597,0.0000,1.1094,0.9302,2.0000,86.0000,0.0000
Agent,2489,2191496,1,goal,0.3885,27.4054,2.6514,0.3774,0.0000,1.6314,0.8789,2.6818,190.0000,0.0000
Agent,2490,2191653,1,goal,1.4387,24.2666,2.1999,0.2475,0.0000,1.2566,0.9299,2.3000,157.0000,0.0000
Agent,2491,2192048,1,goal,1.3588,23.2351,0.2899,0.0544,0.0000,1.6042,0.8987,2.1282,395.0000,0.0000
Agent,2492,2192221,1,goal,0.5741,6.4176,1.4691,0.1954,0.0000,1.5193,0.9364,2.9000,173.0000,0.0000
Agent,2493,2192727,1,goal,-0.0324,2.2111,0.3427,0.0806,0.0000,1.7203,0.8874,2.7321,506.0000,0.0000
Agent,2494,2192916,1,goal,-0.2959,34.2945,2.7939,0.4136,0.0000,1.6300,0.9101,3.0625,189.0000,0.0000
Agent,2495,2193126,1,goal,0.4219,41.5065,2.5857,0.3193,0.0000,1.4779,0.9238,3.0000,210.0000,0.0000
Agent,2496,2193294,1,goal,1.4673,24.0417,0.9959,0.1766,0.0000,1.6612,0.9107,2.7857,168.0000,0.0000
Agent,2497,2198294,0,timeout,-0.1278,2.1439,0.1778,0.0267,0.0000,1.1404,0.9094,2.8385,5000.0000,0.0000
Agent,2498,2200264,1,goal,-0.1307,10.2874,0.2459,0.0652,0.0000,1.6998,0.8959,2.6814,1970.0000,0.0000
Agent,2499,2200310,1,goal,1.4472,11.9279,2.6646,0.4884,0.0000,1.0857,0.8913,3.2500,46.0000,0.0000
Agent,2500,2200487,1,goal,3.6537,97.4774,2.7703,0.3530,0.0000,1.3618,0.9040,2.5625,177.0000,0.0000
Agent,2501,2200566,1,goal,4.7769,89.3422,4.9895,0.5052,0.0000,1.3534,0.9241,2.2000,79.0000,0.0000
Agent,2502,2200719,1,goal,2.0262,56.7351,0.7726,0.2537,0.0000,1.2946,0.8954,2.7333,153.0000,0.0000
Agent,2503,2200746,1,goal,10.9644,95.1510,8.5253,1.1376,0.0000,0.1584,0.9259,1.0000,27.0000,0.0000
Agent,2504,2200879,1,goal,0.4736,4.4613,1.2028,0.2040,0.0000,1.6192,0.8797,2.3333,133.0000,0.0000
Agent,2505,2200993,1,goal,1.1729,8.8470,1.3153,0.2684,0.0000,1.3300,0.9035,2.1000,114.0000,0.0000
Agent,2506,2201034,1,goal,2.3222,35.6615,8.6991,0.9600,0.0000,0.9055,0.8780,1.7500,41.0000,0.0000
Agent,2507,2201149,1,goal,2.6329,38.2796,3.1746,0.3428,0.0000,1.3311,0.8957,2.9091,115.0000,0.0000
Agent,2508,2201369,1,goal,0.4841,6.8273,1.2050,0.1551,0.0000,1.5756,0.8864,2.7083,220.0000,0.0000
Agent,2509,2201579,1,goal,0.8315,11.1361,1.4893,0.1763,0.0000,1.6275,0.9048,2.5789,210.0000,0.0000
Agent,2510,2202936,1,goal,0.1874,16.2530,0.6866,0.1039,0.0000,1.2853,0.8998,2.7630,1357.0000,0.0000
Agent,2511,2203004,1,goal,1.4997,15.6040,3.6288,0.4708,0.0000,1.2412,0.8971,2.8333,68.0000,0.0000
Agent,2512,2203607,1,goal,0.2681,40.1063,1.4227,0.1716,0.0000,1.6916,0.8905,2.4462,603.0000,0.0000
Agent,2513,2203738,1,goal,2.6420,47.0976,3.4586,0.3266,0.0000,1.5099,0.9237,3.0000,131.0000,0.0000
Agent,2514,2204082,1,goal,0.0777,5.2564,0.6618,0.1303,0.0000,1.4652,0.9041,2.9688,344.0000,0.0000
Agent,2515,2204153,1,goal,3.0036,35.4422,4.8839,0.5422,0.0000,1.2596,0.9155,3.0000,71.0000,0.0000
Agent,2516,2204348,1,goal,1.2887,79.4929,1.2360,0.2830,0.0000,1.1785,0.9077,2.7647,195.0000,0.0000
Agent,2517,2204404,1,goal,7.4890,87.6291,4.0220,0.5670,0.0000,1.1610,0.9107,3.2500,56.0000,0.0000
Agent,2518,2204598,1,goal,2.3651,37.4146,1.7928,0.1964,0.0000,1.6458,0.9021,2.8333,194.0000,0.0000
Agent,2519,2204829,1,goal,1.5294,12.1998,0.4547,0.1293,0.0000,1.6455,0.8745,3.1071,231.0000,0.0000
Agent,2520,2204963,1,goal,1.2410,24.6673,0.7076,0.1534,0.0000,1.4643,0.9179,2.3000,134.0000,0.0000
Agent,2521,2205063,1,goal,0.1932,14.6617,1.3033,0.3593,0.0000,0.9620,0.9100,2.8750,100.0000,0.0000
Agent,2522,2206482,1,goal,0.0748,19.8675,0.5308,0.0693,0.0000,1.6303,0.8830,2.6121,1419.0000,0.0000
Agent,2523,2207697,1,goal,0.1539,21.2829,0.6204,0.0860,0.0000,1.6542,0.8798,2.5586,1215.0000,0.0000
Agent,2524,2207857,1,goal,1.5961,32.2871,1.3144,0.1760,0.0000,1.5028,0.9063,2.9286,160.0000,0.0000
Agent,2525,2207957,1,goal,0.8231,7.8641,1.9470,0.2956,0.0000,1.4376,0.9000,2.5556,100.0000,0.0000
Agent,2526,2208091,1,goal,1.0444,18.6330,2.5316,0.2858,0.0000,1.7577,0.8582,2.6111,134.0000,0.0000
Agent,2527,2208157,1,goal,5.2062,46.7074,2.1723,0.3663,0.0000,1.3390,0.8939,2.5000,66.0000,0.0000
Agent,2528,2208221,1,goal,3.0278,39.6208,6.2448,0.6577,0.0000,1.0972,0.9375,2.3333,64.0000,0.0000
Agent,2529,2208348,1,goal,1.5662,20.8268,2.5532,0.2967,0.0000,1.4675,0.9134,2.5000,127.0000,0.0000
Agent,2530,2208588,1,goal,1.7868,24.7861,0.9249,0.1264,0.0000,1.6372,0.9042,2.8636,240.0000,0.0000
Agent,2531,2208767,1,goal,1.5777,26.4663,2.0430,0.4314,0.0000,1.5105,0.8994,2.8824,179.0000,0.0000
Agent,2532,2209106,1,goal,0.8487,11.0526,0.7640,0.1807,0.0000,1.6325,0.9115,2.5862,339.0000,0.0000
Agent,2533,2209177,1,goal,9.5248,135.5246,3.3770,0.4351,0.0000,1.1748,0.9296,3.2500,71.0000,0.0000
Agent,2534,2209313,1,goal,1.3698,17.3146,1.5121,0.2142,0.0000,1.5284,0.9191,2.3000,136.0000,0.0000
Agent,2535,2209494,1,goal,1.9401,80.2325,3.3591,0.4869,0.0000,1.3257,0.9116,2.8667,181.0000,0.0000
Agent,2536,2209909,1,goal,0.5517,45.0164,1.3105,0.2551,0.0000,1.3539,0.9060,2.6579,415.0000,0.0000
Agent,2537,2209943,1,goal,-0.0240,2.9332,0.7313,0.3262,0.0000,0.6703,0.9118,1.5000,34.0000,0.0000
Agent,2538,2210278,1,goal,1.5006,68.1472,2.5474,0.3416,0.0000,1.6257,0.8925,2.7714,335.0000,0.0000
Agent,2539,2210570,1,goal,0.4784,41.2575,1.1490,0.2000,0.0000,1.4209,0.9178,2.7391,292.0000,0.0000
Agent,2540,2210636,1,goal,2.2323,22.0772,4.1253,0.5164,0.0000,1.2635,0.9091,2.0000,66.0000,0.0000
Agent,2541,2210679,1,goal,2.7435,52.6373,12.0963,1.0968,0.0000,0.8432,0.9302,5.5000,43.0000,0.0000
Agent,2542,2210812,1,goal,2.4493,27.4241,0.9865,0.1700,0.0000,1.5546,0.9023,2.7500,133.0000,0.0000
Agent,2543,2211295,1,goal,-0.2246,39.9349,0.9174,0.1624,0.0000,1.7857,0.8882,2.2453,483.0000,0.0000
Agent,2544,2211402,1,goal,1.2930,14.7700,2.1509,0.2894,0.0000,1.5120,0.9065,2.7778,107.0000,0.0000
Agent,2545,2211620,1,goal,0.5278,23.1554,1.6537,0.1762,0.0000,1.5251,0.9266,1.8000,218.0000,0.0000
Agent,2546,2213759,1,goal,0.0405,7.9563,0.1644,0.0365,0.0000,1.2446,0.9102,2.6492,2139.0000,0.0000
Agent,2547,2213999,1,goal,-0.2322,6.9857,0.8972,0.1723,0.0000,1.5424,0.9000,1.6957,240.0000,0.0000
Agent,2548,2214057,1,goal,5.9703,100.7040,7.2557,0.7326,0.0000,0.9766,0.9138,2.7500,58.0000,0.0000
Agent,2549,2214391,1,goal,0.2964,40.5624,0.9368,0.1580,0.0000,1.6165,0.9222,2.3600,334.0000,0.0000
Agent,2550,2214454,1,goal,4.6615,50.0318,4.3827,0.5462,0.0000,1.1536,0.9365,3.6667,63.0000,0.0000
Agent,2551,2214539,1,goal,-0.8490,4.6844,0.7744,0.2755,0.0000,1.2063,0.9294,2.6000,85.0000,0.0000
Agent,2552,2214636,1,goal,0.6937,6.3195,2.2861,0.3199,0.0000,1.4363,0.8763,2.6364,97.0000,0.0000
Agent,2553,2214746,1,goal,-0.4520,19.1010,3.3521,0.4964,0.0000,0.9644,0.9000,2.9000,110.0000,0.0000
Agent,2554,2214824,1,goal,1.0644,13.1179,3.7447,0.4627,0.0000,1.6367,0.9103,2.5000,78.0000,0.0000
Agent,2555,2214910,1,goal,-0.0471,8.6087,1.4331,0.2611,0.0000,1.1655,0.9419,2.7500,86.0000,0.0000
Agent,2556,2215089,1,goal,-0.1865,0.5531,0.0079,0.0103,0.0000,1.5493,0.9106,2.4000,179.0000,0.0000
Agent,2557,2215277,1,goal,1.2157,21.3861,1.4471,0.3092,0.0000,1.5823,0.8989,2.9444,188.0000,0.0000
Agent,2558,2215406,1,goal,0.1323,0.4981,0.3525,0.1108,0.0000,1.5838,0.9147,2.7000,129.0000,0.0000
Agent,2559,2215490,1,goal,0.4308,7.1276,1.9287,0.3019,0.0000,1.2626,0.8810,2.7778,84.0000,0.0000
Agent,2560,2215933,1,goal,0.9730,95.4312,2.2599,0.2869,0.0000,1.4463,0.9029,2.6190,443.0000,0.0000
Agent,2561,2216282,1,goal,0.6590,32.2310,0.7168,0.1854,0.0000,1.6956,0.8968,2.3429,349.0000,0.0000
